path,set,target
train/fearful_979.png,train,fearful
train/fearful_980.png,train,fearful
train/neutral_981.png,train,neutral
train/surprised_982.png,train,surprised
train/angry_983.png,train,angry
train/angry_984.png,train,angry
train/angry_985.png,train,angry
train/happy_986.png,train,happy
train/happy_987.png,train,happy
train/angry_989.png,train,angry
train/happy_990.png,train,happy
train/neutral_991.png,train,neutral
train/neutral_992.png,train,neutral
train/fearful_993.png,train,fearful
train/neutral_994.png,train,neutral
train/fearful_995.png,train,fearful
train/angry_996.png,train,angry
train/surprised_997.png,train,surprised
train/angry_998.png,train,angry
train/sad_999.png,train,sad
train/sad_1000.png,train,sad
train/happy_1001.png,train,happy
train/sad_1002.png,train,sad
train/fearful_1003.png,train,fearful
train/neutral_1004.png,train,neutral
train/happy_1005.png,train,happy
train/fearful_1006.png,train,fearful
train/angry_1007.png,train,angry
train/surprised_1008.png,train,surprised
train/fearful_1009.png,train,fearful
train/sad_1010.png,train,sad
train/happy_1011.png,train,happy
train/happy_1013.png,train,happy
train/sad_1014.png,train,sad
train/happy_1015.png,train,happy
train/sad_1016.png,train,sad
train/angry_1017.png,train,angry
train/neutral_1018.png,train,neutral
train/happy_1019.png,train,happy
train/happy_1020.png,train,happy
train/fearful_1021.png,train,fearful
train/sad_1022.png,train,sad
train/sad_1023.png,train,sad
train/disgusted_1024.png,train,disgusted
train/angry_1025.png,train,angry
train/happy_1026.png,train,happy
train/sad_1027.png,train,sad
train/disgusted_1028.png,train,disgusted
train/surprised_1029.png,train,surprised
train/angry_1030.png,train,angry
train/surprised_1031.png,train,surprised
train/neutral_1032.png,train,neutral
train/angry_1033.png,train,angry
train/happy_1034.png,train,happy
train/fearful_1035.png,train,fearful
train/happy_1036.png,train,happy
train/sad_1037.png,train,sad
train/surprised_1038.png,train,surprised
train/surprised_1039.png,train,surprised
train/sad_1040.png,train,sad
train/neutral_1041.png,train,neutral
train/neutral_1042.png,train,neutral
train/angry_1043.png,train,angry
train/sad_1044.png,train,sad
train/neutral_1045.png,train,neutral
train/angry_1046.png,train,angry
train/happy_1047.png,train,happy
train/neutral_1048.png,train,neutral
train/fearful_1049.png,train,fearful
train/neutral_1050.png,train,neutral
train/angry_1051.png,train,angry
train/happy_1052.png,train,happy
train/neutral_1053.png,train,neutral
train/angry_1054.png,train,angry
train/sad_1055.png,train,sad
train/sad_1056.png,train,sad
train/fearful_1057.png,train,fearful
train/sad_1058.png,train,sad
train/fearful_1059.png,train,fearful
train/happy_1060.png,train,happy
train/happy_1061.png,train,happy
train/neutral_1062.png,train,neutral
train/sad_1063.png,train,sad
train/happy_1064.png,train,happy
train/fearful_1065.png,train,fearful
train/neutral_1066.png,train,neutral
train/happy_1067.png,train,happy
train/surprised_1068.png,train,surprised
train/surprised_1069.png,train,surprised
train/fearful_1070.png,train,fearful
train/happy_1071.png,train,happy
train/happy_1072.png,train,happy
train/happy_1073.png,train,happy
train/sad_1075.png,train,sad
train/sad_1076.png,train,sad
train/surprised_1077.png,train,surprised
train/happy_1078.png,train,happy
train/angry_1079.png,train,angry
train/happy_1080.png,train,happy
train/fearful_1081.png,train,fearful
train/neutral_1082.png,train,neutral
train/sad_1083.png,train,sad
train/happy_1084.png,train,happy
train/neutral_1085.png,train,neutral
train/angry_1087.png,train,angry
train/happy_1089.png,train,happy
train/surprised_1090.png,train,surprised
train/sad_1091.png,train,sad
train/happy_1092.png,train,happy
train/happy_1093.png,train,happy
train/happy_1094.png,train,happy
train/happy_1095.png,train,happy
train/angry_1096.png,train,angry
train/happy_1097.png,train,happy
train/angry_1098.png,train,angry
train/sad_1099.png,train,sad
train/sad_1100.png,train,sad
train/happy_1101.png,train,happy
train/angry_1102.png,train,angry
train/happy_1103.png,train,happy
train/happy_1104.png,train,happy
train/neutral_1105.png,train,neutral
train/sad_1106.png,train,sad
train/fearful_1107.png,train,fearful
train/neutral_1108.png,train,neutral
train/happy_1109.png,train,happy
train/surprised_1110.png,train,surprised
train/surprised_1111.png,train,surprised
train/sad_1112.png,train,sad
train/sad_1113.png,train,sad
train/happy_1115.png,train,happy
train/happy_1116.png,train,happy
train/sad_1117.png,train,sad
train/fearful_1118.png,train,fearful
train/neutral_1119.png,train,neutral
train/happy_1120.png,train,happy
train/sad_1121.png,train,sad
train/neutral_1122.png,train,neutral
train/surprised_1123.png,train,surprised
train/angry_1124.png,train,angry
train/surprised_1125.png,train,surprised
train/sad_1126.png,train,sad
train/disgusted_1127.png,train,disgusted
train/neutral_1128.png,train,neutral
train/fearful_1129.png,train,fearful
train/happy_1130.png,train,happy
train/sad_1131.png,train,sad
train/fearful_1132.png,train,fearful
train/surprised_1133.png,train,surprised
train/sad_1134.png,train,sad
train/neutral_1135.png,train,neutral
train/happy_1136.png,train,happy
train/angry_1137.png,train,angry
train/angry_1138.png,train,angry
train/sad_1139.png,train,sad
train/neutral_1140.png,train,neutral
train/sad_1141.png,train,sad
train/neutral_1142.png,train,neutral
train/surprised_1143.png,train,surprised
train/sad_1144.png,train,sad
train/sad_1145.png,train,sad
train/sad_1146.png,train,sad
train/surprised_1147.png,train,surprised
train/fearful_1148.png,train,fearful
train/happy_1149.png,train,happy
train/surprised_1150.png,train,surprised
train/sad_1151.png,train,sad
train/happy_1152.png,train,happy
train/happy_1153.png,train,happy
train/happy_1154.png,train,happy
train/happy_1156.png,train,happy
train/sad_1157.png,train,sad
train/fearful_1158.png,train,fearful
train/happy_1160.png,train,happy
train/angry_1161.png,train,angry
train/fearful_1162.png,train,fearful
train/happy_1163.png,train,happy
train/sad_1164.png,train,sad
train/fearful_1165.png,train,fearful
train/neutral_1166.png,train,neutral
train/neutral_1167.png,train,neutral
train/sad_1169.png,train,sad
train/happy_1170.png,train,happy
train/neutral_1171.png,train,neutral
train/happy_1172.png,train,happy
train/happy_1173.png,train,happy
train/fearful_1174.png,train,fearful
train/angry_1175.png,train,angry
train/angry_1176.png,train,angry
train/fearful_1177.png,train,fearful
train/sad_1178.png,train,sad
train/neutral_1179.png,train,neutral
train/fearful_1180.png,train,fearful
train/angry_1181.png,train,angry
train/fearful_1182.png,train,fearful
train/sad_1183.png,train,sad
train/sad_1184.png,train,sad
train/happy_1185.png,train,happy
train/angry_1186.png,train,angry
train/surprised_1187.png,train,surprised
train/happy_1188.png,train,happy
train/neutral_1189.png,train,neutral
train/happy_1190.png,train,happy
train/sad_1191.png,train,sad
train/neutral_1192.png,train,neutral
train/happy_1193.png,train,happy
train/fearful_1194.png,train,fearful
train/neutral_1195.png,train,neutral
train/neutral_1196.png,train,neutral
train/fearful_1197.png,train,fearful
train/angry_1198.png,train,angry
train/sad_1199.png,train,sad
train/sad_1200.png,train,sad
train/sad_1201.png,train,sad
train/happy_1202.png,train,happy
train/neutral_1203.png,train,neutral
train/fearful_1204.png,train,fearful
train/fearful_1205.png,train,fearful
train/fearful_1206.png,train,fearful
train/fearful_1207.png,train,fearful
train/angry_1208.png,train,angry
train/surprised_1209.png,train,surprised
train/surprised_1210.png,train,surprised
train/fearful_1211.png,train,fearful
train/sad_1212.png,train,sad
train/happy_1213.png,train,happy
train/happy_1214.png,train,happy
train/fearful_1215.png,train,fearful
train/neutral_1216.png,train,neutral
train/surprised_1217.png,train,surprised
train/sad_1218.png,train,sad
train/fearful_1219.png,train,fearful
train/angry_1220.png,train,angry
train/fearful_1221.png,train,fearful
train/surprised_1222.png,train,surprised
train/fearful_1223.png,train,fearful
train/surprised_1224.png,train,surprised
train/surprised_1225.png,train,surprised
train/neutral_1226.png,train,neutral
train/neutral_1227.png,train,neutral
train/fearful_1228.png,train,fearful
train/sad_1229.png,train,sad
train/angry_1230.png,train,angry
train/neutral_1231.png,train,neutral
train/happy_1232.png,train,happy
train/happy_1233.png,train,happy
train/angry_1234.png,train,angry
train/surprised_1235.png,train,surprised
train/angry_1236.png,train,angry
train/sad_1237.png,train,sad
train/happy_1238.png,train,happy
train/sad_1240.png,train,sad
train/fearful_1241.png,train,fearful
train/fearful_1242.png,train,fearful
train/fearful_1243.png,train,fearful
train/angry_1244.png,train,angry
train/neutral_1245.png,train,neutral
train/happy_1246.png,train,happy
train/angry_1247.png,train,angry
train/angry_1248.png,train,angry
train/fearful_1249.png,train,fearful
train/sad_1250.png,train,sad
train/happy_1252.png,train,happy
train/neutral_1253.png,train,neutral
train/happy_1254.png,train,happy
train/happy_1255.png,train,happy
train/neutral_1256.png,train,neutral
train/angry_1257.png,train,angry
train/sad_1258.png,train,sad
train/neutral_1259.png,train,neutral
train/neutral_1260.png,train,neutral
train/neutral_1261.png,train,neutral
train/fearful_1262.png,train,fearful
train/angry_1263.png,train,angry
train/surprised_1265.png,train,surprised
train/happy_1266.png,train,happy
train/surprised_1267.png,train,surprised
train/happy_1268.png,train,happy
train/happy_1269.png,train,happy
train/sad_1270.png,train,sad
train/angry_1271.png,train,angry
train/neutral_1272.png,train,neutral
train/sad_1273.png,train,sad
train/sad_1274.png,train,sad
train/angry_1275.png,train,angry
train/neutral_1276.png,train,neutral
train/angry_1277.png,train,angry
train/sad_1278.png,train,sad
train/angry_1279.png,train,angry
train/fearful_1280.png,train,fearful
train/happy_1281.png,train,happy
train/happy_1282.png,train,happy
train/sad_1284.png,train,sad
train/sad_1285.png,train,sad
train/fearful_1286.png,train,fearful
train/happy_1287.png,train,happy
train/happy_1288.png,train,happy
train/surprised_1289.png,train,surprised
train/neutral_1290.png,train,neutral
train/fearful_1291.png,train,fearful
train/angry_1292.png,train,angry
train/fearful_1293.png,train,fearful
train/angry_1294.png,train,angry
train/fearful_1295.png,train,fearful
train/angry_1296.png,train,angry
train/angry_1297.png,train,angry
train/neutral_1298.png,train,neutral
train/fearful_1299.png,train,fearful
train/disgusted_1300.png,train,disgusted
train/neutral_1302.png,train,neutral
train/disgusted_1303.png,train,disgusted
train/sad_1305.png,train,sad
train/neutral_1306.png,train,neutral
train/neutral_1307.png,train,neutral
train/sad_1308.png,train,sad
train/sad_1309.png,train,sad
train/sad_1310.png,train,sad
train/happy_1311.png,train,happy
train/sad_1312.png,train,sad
train/neutral_1313.png,train,neutral
train/happy_1314.png,train,happy
train/surprised_1315.png,train,surprised
train/sad_1316.png,train,sad
train/fearful_1317.png,train,fearful
train/happy_1318.png,train,happy
train/angry_1319.png,train,angry
train/happy_1320.png,train,happy
train/happy_1321.png,train,happy
train/disgusted_1322.png,train,disgusted
train/fearful_1323.png,train,fearful
train/happy_1324.png,train,happy
train/disgusted_1325.png,train,disgusted
train/happy_1326.png,train,happy
train/fearful_1327.png,train,fearful
train/happy_1328.png,train,happy
train/angry_1329.png,train,angry
train/angry_1330.png,train,angry
train/fearful_1331.png,train,fearful
train/happy_1332.png,train,happy
train/neutral_1333.png,train,neutral
train/neutral_1334.png,train,neutral
train/neutral_1335.png,train,neutral
train/surprised_1336.png,train,surprised
train/happy_1337.png,train,happy
train/neutral_1338.png,train,neutral
train/happy_1339.png,train,happy
train/fearful_1340.png,train,fearful
train/neutral_1341.png,train,neutral
train/angry_1342.png,train,angry
train/sad_1343.png,train,sad
train/happy_1344.png,train,happy
train/fearful_1345.png,train,fearful
train/sad_1346.png,train,sad
train/neutral_1347.png,train,neutral
train/happy_1348.png,train,happy
train/sad_1349.png,train,sad
train/sad_1350.png,train,sad
train/angry_1351.png,train,angry
train/neutral_1352.png,train,neutral
train/sad_1353.png,train,sad
train/fearful_1354.png,train,fearful
train/happy_1355.png,train,happy
train/neutral_1356.png,train,neutral
train/sad_1357.png,train,sad
train/happy_1358.png,train,happy
train/neutral_1359.png,train,neutral
train/sad_1360.png,train,sad
train/happy_1361.png,train,happy
train/surprised_1362.png,train,surprised
train/neutral_1363.png,train,neutral
train/sad_1364.png,train,sad
train/angry_1365.png,train,angry
train/neutral_1366.png,train,neutral
train/neutral_1367.png,train,neutral
train/surprised_1369.png,train,surprised
train/happy_1370.png,train,happy
train/happy_1371.png,train,happy
train/fearful_1372.png,train,fearful
train/neutral_1373.png,train,neutral
train/angry_1374.png,train,angry
train/fearful_1375.png,train,fearful
train/angry_1376.png,train,angry
train/sad_1377.png,train,sad
train/sad_1378.png,train,sad
train/happy_1379.png,train,happy
train/angry_1380.png,train,angry
train/happy_1381.png,train,happy
train/neutral_1382.png,train,neutral
train/happy_1384.png,train,happy
train/angry_1385.png,train,angry
train/happy_1386.png,train,happy
train/sad_1387.png,train,sad
train/sad_1388.png,train,sad
train/sad_1389.png,train,sad
train/happy_1390.png,train,happy
train/neutral_1391.png,train,neutral
